Machine_ID,Temperature,Run_Time,Downtime_Flag
M_028,52.29926691704068,569.7831735715858,0
M_066,113.89246240153902,2430.0775148876996,0
M_042,67.37585099300063,4601.485906097038,0
M_045,90.4342367864083,2603.8407091710637,0
M_062,61.58593221995817,3082.4986344754175,0
M_057,52.37154121726165,783.1921848690415,0
M_006,71.80312197929302,218.67812939984742,0
M_028,104.63469952822614,554.0398108990352,0
M_028,69.43110208405926,2992.657878421828,0
M_044,65.4068049856768,475.0584949615233,0
M_084,64.88765490388585,1879.9644497065572,0
M_030,86.06215776847688,2750.45970229078,0
M_062,118.28789209779293,1943.2639931492351,0
M_075,82.12922916119092,818.4190073265074,0
M_092,89.01137582230335,1368.9565375705326,0
M_089,110.24424125235137,4641.587664242885,1
M_062,87.4548803253561,3379.9113779317768,0
M_097,62.91240099931993,2480.2391933994327,0
M_001,70.97171382365339,63.574449934467594,0
M_027,71.69558483880276,4962.077002447351,0
M_062,77.81226808203185,3357.2746744732162,0
M_077,79.87522337357245,1584.6123867247247,0
M_003,105.98474154519886,4396.343299989191,1
M_070,74.45708993345332,1292.1581014590904,0
M_072,82.77622799089656,2720.082895913758,0
M_027,93.74831909357366,3180.3538186491255,0
M_009,76.44081632081185,1105.3168572686423,0
M_062,108.55953693046331,4891.986394002979,1
M_037,91.12175229638521,3740.9595298949876,0
M_097,70.58312754546802,2789.06612755535,0
M_051,99.98414398528797,902.9729908765044,0
M_044,86.935341110135,269.29103499013064,0
M_024,87.41191238800728,1600.2991626049172,0
M_079,83.67615638713102,3765.936679567014,0
M_059,84.79083641748743,1346.6564915101253,0
M_032,103.57493967463685,2697.7811024775256,0
M_096,57.20870355319209,3639.735883653716,0
M_088,73.40539679173375,539.7185732323218,0
M_052,55.28523546627225,3426.490080579367,0
M_062,102.72723545232157,459.3544385502235,0
M_058,69.06112983042095,4825.648710634982,0
M_052,112.8201286873219,2441.970650324698,0
M_012,86.86049266615056,753.3805385493869,0
M_039,106.05248400402847,1711.9181801677325,0
M_002,118.52520049311728,2067.0822464763073,0
M_003,108.78522016195994,3790.925055382687,1
M_056,110.68956320080665,3717.1189303830465,1
M_081,78.55891467553913,3059.702526686655,0
M_059,88.62058166815379,529.6535627924648,0
M_002,67.7721994830313,757.846857938368,0
M_002,63.7279169785417,468.7846032277831,0
M_092,85.38555153742237,2885.8639164377505,0
M_054,91.65342857902944,4385.69220755702,0
M_087,73.74898721273337,2169.002561273859,0
M_096,89.86104624344503,804.240869788731,0
M_097,112.1222337759452,2790.211625744835,0
M_001,88.97051093483563,4058.7610843285493,0
M_019,100.45691674173545,3708.56030756465,1
M_002,106.37204771505336,4407.253898375107,1
M_053,119.211014736881,1389.510486244339,0
M_044,92.22381815238857,969.7693363388743,0
M_090,106.47951042738103,4399.082429709693,1
M_032,117.38545229884123,3287.801563890115,1
M_070,116.10868079040914,1554.6446500377708,0
M_032,59.87572941443995,3711.7402528625457,0
M_068,78.44746157914653,4075.5919224018394,0
M_055,72.67930427747598,3074.891201705662,0
M_075,56.08475104652445,3439.4205493995755,0
M_056,94.32685424376723,1876.2995222133316,0
M_017,101.51332292372015,2693.4783367151954,0
M_038,109.36896668268184,2620.795853630811,0
M_024,58.594382276389595,4240.238955653859,0
M_069,111.35108531127057,4199.819901410913,1
M_098,95.00478945299773,4163.402346735216,0
M_070,99.27622945969566,55.15807131232897,0
M_086,113.74368024782127,3747.727422344441,1
M_011,93.73328897302758,3793.381950555024,0
M_016,73.51061000048846,3391.8941142757094,0
M_097,107.75751319958619,3781.323289457263,1
M_073,75.41414485365634,4209.851857483543,0
M_059,52.39596775743704,2351.595270508928,0
M_070,108.14581545956747,2510.2510674422356,0
M_080,74.1634501416893,623.5702845569524,0
M_093,104.16841662409382,1926.879415236809,0
M_003,75.39305262661618,3216.8258995589217,0
M_020,110.27476139823051,3901.9988807363725,1
M_059,65.36573675566711,1086.0454884560527,0
M_036,118.2183085639209,689.114495796177,0
M_019,104.58311423516216,3315.210022502461,1
M_090,57.99665481442778,9.399417624553209,0
M_067,89.60436339765923,891.8629215366492,0
M_019,118.97571185692142,145.35690171976867,0
M_020,82.97458168856701,834.4255892743546,0
M_096,62.74749971751083,906.5963996275261,0
M_071,83.93448570052423,1938.367973751971,0
M_052,85.87203591173451,2011.6356234327798,0
M_033,101.91808609600659,4371.312353051188,1
M_040,98.91920972126331,2550.548562494126,0
M_039,78.17850305178864,3617.0238280614312,0
M_082,65.26161752458606,520.6867896014372,0
M_001,95.15379174385306,1127.1937773184693,0
M_011,79.51927541872973,3514.717204893384,0
M_092,59.25933477877312,264.01980234264045,0
M_057,113.040061086547,2432.9883112187654,0
M_089,98.3855300326758,2996.844828314669,0
M_050,97.82286995118369,3010.728220262405,0
M_023,107.58087131381717,114.66405634021015,0
M_031,87.07631750585568,1610.5400211459275,0
M_094,107.05380998817199,3182.4532552457704,1
M_042,84.8663527457704,744.9986807462172,0
M_099,54.7022779940997,3477.0782416402662,0
M_007,78.36736616193821,3729.6260440683727,0
M_016,84.82254257859233,4909.845952230727,0
M_090,100.41418071426071,1049.2099742820471,0
M_060,57.46051110900721,4125.653338330576,0
M_002,59.80129770623143,2601.4828845932702,0
M_001,68.45786618442315,1867.3129807208672,0
M_048,68.65488753596176,611.8837866258897,0
M_012,101.25292049213436,3677.528032437688,1
M_069,67.55114623931185,1179.2879957184355,0
M_037,94.31686443502133,1857.1100093652287,0
M_032,84.599169509679,312.7111344868422,0
M_009,90.13060647255804,4006.834579097595,0
M_099,108.6674874224807,3832.942619858217,1
M_019,78.3067051084317,3668.079150211562,0
M_048,103.96379639449893,1497.2175524594334,0
M_080,79.54252416854811,867.4003713297863,0
M_003,74.77099635928747,3187.7663223511486,0
M_020,117.10390241192543,2480.8319205660973,0
M_024,62.905964447527424,891.2623345232079,0
M_054,56.32358724043255,3429.5563552493186,0
M_033,103.9690147874835,4955.632159106518,1
M_024,54.77747937478641,3736.0979387101884,0
M_075,108.59552934921206,3699.931933428059,1
M_072,80.60353774500705,4751.5637646529585,0
M_036,114.08595741043398,1014.681837874511,0
M_038,100.50730027853339,2827.749824607202,0
M_084,92.72832669055703,4898.233575169417,0
M_099,116.4514757940436,826.4705548508728,0
M_089,77.76545611364381,3501.259797222605,0
M_099,116.78608555777431,2929.05072985951,0
M_025,59.450089419484485,2932.395460943535,0
M_093,83.8628459352689,3488.3531376003757,0
M_018,68.89378556745365,4648.084614378421,0
M_082,87.78899452357354,3912.9096992566897,0
M_066,61.340971452410926,280.68051708105,0
M_054,108.90707622170304,4263.640099378556,1
M_035,109.248549452019,1127.7066496286632,0
M_080,116.86654189064353,1884.5708236818598,0
M_061,60.82704986182654,2308.6640680619107,0
M_041,93.63327856334935,2404.5300037653483,0
M_033,83.19661160902587,2175.901996276784,0
M_068,74.10686124309632,4686.766471079322,0
M_033,74.60781127939532,3530.095038320123,0
M_014,78.89554854247265,3155.853229783532,0
M_021,99.34478847822672,249.21013891470778,0
M_048,91.88002407877082,4519.566651301873,0
M_020,82.17770589327918,4546.9509600419815,0
M_008,55.315338725873545,3901.0653171505114,0
M_007,55.443574085527,35.14601906809578,0
M_067,50.16375734380448,286.4012553881168,0
M_017,117.73895717449605,1126.1185113424488,0
M_033,50.36776729908694,656.7470407245335,0
M_048,57.21656222096214,1994.1801485186472,0
M_076,72.02175897665876,4613.115290438948,0
M_059,106.52011762717328,2360.3021709849913,0
M_086,117.34691500348823,67.01313216082805,0
M_022,105.30094911542992,1413.72844789381,0
M_030,98.33921627119484,222.9745418648077,0
M_038,86.49104671894986,181.43811306751078,0
M_051,56.06936483035285,1378.5992654777613,0
M_054,117.07195551027513,1378.0616933947272,0
M_008,103.0874689761977,3935.63301300802,1
M_027,94.72645697339833,4874.17326390556,0
M_027,103.13250918771949,1856.0354694499915,0
M_098,100.6872330491197,2144.434394305193,0
M_021,94.60621058526408,4223.947181430107,0
M_030,118.64037601259918,1340.695100477567,0
M_097,113.23546688452174,781.9090220172397,0
M_028,95.26654433820144,4265.448117018253,0
M_064,98.52226480198473,232.50293220032748,0
M_097,53.6117064661097,3098.4972009970784,0
M_069,96.89422251850274,2809.964237334034,0
M_061,53.09158063970701,1729.6022375084713,0
M_048,91.17846298789517,1575.9476054867948,0
M_019,119.95474496960844,3859.2886309081064,1
M_004,88.90646070060257,432.1230538127324,0
M_035,83.12470826569333,1183.9215465569268,0
M_064,71.89983995539113,3662.243659190449,0
M_049,58.43658051505251,2741.602918632121,0
M_017,101.17165700207971,639.9410426679319,0
M_044,63.48193194499413,4410.678071410301,0
M_092,58.069741487309905,1967.2392328179578,0
M_030,79.52338618113588,4139.341876610864,0
M_093,105.67392865713683,3938.5650776385432,1
M_046,102.15451836841542,3122.1272323586404,1
M_006,53.84178302525324,2472.4056564754646,0
M_099,81.86005795253092,4897.754201908784,0
M_037,86.57042032498182,724.8253618990852,0
M_024,95.11826554380755,3625.778637755574,0
M_093,95.51171453102597,955.953507323945,0
M_046,75.52880746201141,1691.3155266617418,0
M_053,89.24740358024599,1543.4937168659762,0
M_095,83.67433186908605,4735.1799386936145,0
M_099,111.94988495662967,4836.780888941376,1
M_060,87.11855928444301,915.0772211736357,0
M_097,80.87225132237131,110.17580148752093,0
M_063,78.31398147772956,3600.0401983155657,0
M_085,90.0699431603426,2089.9496693524216,0
M_032,106.27838855806283,444.2012254378219,0
M_087,87.68810432665512,3418.7705278852127,0
M_033,96.31586225563791,2725.5276413034985,0
M_067,101.64990368345676,4902.58411000553,1
M_018,86.41176769151123,1137.0474793068947,0
M_025,79.8771939658405,2019.8893816327413,0
M_095,111.36657645037147,2712.7290169771145,0
M_054,79.22542588195245,3958.4999422667584,0
M_058,82.33599954029114,2744.1932836002934,0
M_067,119.3238919339244,3064.500804309746,1
M_046,50.01662665031192,1130.7352579497037,0
M_024,62.983103670370575,4234.593640442799,0
M_032,76.8774722943808,2143.1527348523787,0
M_047,115.2812936597677,704.7981376088463,0
M_086,54.90207940232297,3320.939572527087,0
M_023,50.663980353994866,1080.4522659265376,0
M_066,53.687868518406,487.8125511964987,0
M_027,56.19803874295327,4309.934542021361,0
M_002,52.63177412443826,2300.811322442198,0
M_090,83.58469287995533,3746.4185634788823,0
M_017,90.65300450591295,1452.9377990317755,0
M_033,69.01808797483028,3934.8506745883315,0
M_009,77.88011687829449,559.6796351076516,0
M_043,56.41895345780011,1779.8668689742635,0
M_048,73.54593246798954,4890.309089867643,0
M_039,86.57634341441661,3969.9485818400303,0
M_093,101.25902650292517,2486.279651573441,0
M_042,50.234245343008546,1698.8873578094256,0
M_026,82.71175365763568,4360.678500112383,0
M_099,70.79020135184176,2724.2387954225783,0
M_050,109.69752751843309,3792.1250893455554,1
M_025,100.08873206639694,3770.5384015808204,1
M_024,91.23759741296263,89.72839284245914,0
M_013,69.40859519877415,631.2689139630672,0
M_060,113.72373714402741,3298.146831973711,1
M_007,53.157047405422624,808.0990564293572,0
M_057,57.66273190753806,1277.4667232780234,0
M_036,77.41410983782492,4733.189770998036,0
M_045,58.71062901077995,2800.9112918745595,0
M_020,116.94909882915975,3753.647534996736,1
M_065,105.85925255003684,2789.9036939131993,0
M_008,68.12878561212696,2762.568073913626,0
M_016,91.19879602812718,470.75955062848954,0
M_014,118.76313605560571,1718.3159630455152,0
M_076,111.8939284692052,1412.1544934325586,0
M_087,92.05589125095386,1953.6418280680662,0
M_015,113.26067770226894,3991.7209411216413,1
M_092,119.24294368693512,1859.6633395843244,0
M_098,102.03469760255369,2258.4840961584136,0
M_066,54.54904866380258,1986.9069524265826,0
M_032,78.11061654978413,467.039859876478,0
M_087,108.64780146982719,2205.3607912539187,0
M_063,66.13984370635133,978.0463652225751,0
M_086,108.14497624254372,933.6164788652073,0
M_051,58.423713342449716,470.18052217133175,0
M_025,53.28617500034691,1783.3548707088237,0
M_058,76.88634280438747,3787.409423947087,0
M_063,52.571235619862954,1382.2084529169804,0
M_062,117.0089184088328,1561.7455094275679,0
M_022,107.83439870557761,3213.373288362118,1
M_058,106.05387809909126,979.2040629345944,0
M_058,94.08445460973071,4484.789652117672,0
M_086,65.14268161255875,2600.952616257772,0
M_049,86.27822566734746,2238.0147016010847,0
M_052,91.80918507012387,2789.100959646007,0
M_042,86.75220506021877,830.1715670809773,0
M_070,68.21633575660691,3067.3656931958817,0
M_015,86.06735470203081,1815.5036831700522,0
M_054,84.38304386080387,4485.931704823094,0
M_060,119.7435043064707,844.2710333884306,0
M_097,112.82053036323427,2535.255519327205,0
M_008,82.43665237509339,2990.56314684509,0
M_053,93.60561680545831,166.91800893190612,0
M_060,102.351012286456,1818.4656237807012,0
M_005,52.44056121636774,3663.176173504164,0
M_068,112.64450088594879,4101.8875372448665,1
M_006,110.20887714925466,1565.8099740864118,0
M_096,82.02024684415952,3992.9663619137564,0
M_094,77.38188362562659,4838.779385516944,0
M_047,69.10715623994204,4284.36968037547,0
M_099,83.36737798312578,588.219940796626,0
M_055,53.10636644732657,3698.651660427703,0
M_040,109.65354733429055,1598.3341622027235,0
M_052,52.47956578929816,4942.079947060382,0
M_016,73.03359557589097,2426.794915799436,0
M_013,115.21126418232929,612.1694917947051,0
M_030,101.4648858166417,3625.927740136954,1
M_019,69.69736724042687,1615.0559919310692,0
M_017,67.68543657726195,4985.390785408308,0
M_063,50.355749787261814,4898.912289272609,0
M_019,98.70000049948251,3280.6700901029035,0
M_092,53.414850717122114,649.1322447585878,0
M_058,87.28217635805335,3434.3049883751455,0
M_055,117.34853808144348,465.152432300136,0
M_090,57.66282020381177,146.8207955119616,0
M_090,112.61359516776471,4114.79223110743,1
M_062,119.40327346015337,1048.7647384184068,0
M_023,54.30619183674645,1895.135631095487,0
M_009,111.80343883962229,4867.286949880866,1
M_012,86.12553143105316,1684.2025093055163,0
M_001,113.4559603611206,1482.4489064165764,0
M_058,89.99232593437019,4591.039998113876,0
M_001,96.34784070745953,553.7422265947905,0
M_034,88.06452355981796,3797.912050573159,0
M_096,110.5145016215144,4940.32783326387,1
M_048,101.37369432675912,4506.480053873244,1
M_089,86.48822185262904,3258.3395935321296,0
M_001,110.7712562836083,1570.3039749636598,0
M_016,67.16998725787342,1271.6099058915836,0
M_061,61.01384617917682,4096.275524357306,0
M_064,61.228007373105044,4399.109569758476,0
M_063,73.38062151216666,2627.1745627284645,0
M_069,66.70830219107123,1221.6997039323307,0
M_022,115.10632453568171,564.7160420558678,0
M_093,57.40838656800088,435.8973391591559,0
M_067,98.92935166277114,3595.387236769278,0
M_076,63.24550778495041,2100.5936392386247,0
M_026,111.71459929392452,4526.799371389352,1
M_016,117.29207017294353,3698.356503633818,1
M_051,82.58290061389886,956.3020895729335,0
M_086,111.53500361596922,3068.887094078495,1
M_057,50.36016195283003,2177.5272719907966,0
M_029,107.396284218567,2886.2486538430653,0
M_078,66.00376130674465,3690.3456166925857,0
M_092,113.60909164885575,4030.979405018954,1
M_069,50.07840780360766,4218.686632033621,0
M_047,88.932721452783,1269.8743728601237,0
M_094,102.96450626494543,155.57799958678842,0
M_062,68.10818314885356,3696.473675823866,0
M_069,63.519300521110516,531.718631278873,0
M_076,55.88687571275892,1574.5979430648383,0
M_016,72.8503503552305,19.085670621735716,0
M_090,89.18910186161807,3408.3474120081005,0
M_090,58.10906997461804,835.6600573561062,0
M_048,76.3686753390759,3276.412048458291,0
M_085,50.635068325690746,4958.713085839194,0
M_039,107.30755943498892,363.35435805008143,0
M_033,58.991410266523395,385.39005975730345,0
M_094,69.83400637859071,1701.9004633333745,0
M_023,51.289940311675224,4331.932571256711,0
M_010,80.25685487247586,1077.6493439566593,0
M_069,108.80850519188532,1801.8890996517378,0
M_034,77.45058480116376,342.52703313489786,0
M_052,62.56481263966834,3815.7764562944467,0
M_095,102.75891838353634,2041.5317137972554,0
M_010,105.21648873095211,3796.243665304214,1
M_019,62.16274327152968,4518.039221733976,0
M_058,103.95978759786928,1163.8157355064438,0
M_096,116.31085217794366,4036.980151699757,1
M_001,61.64643108525907,295.4694503912664,0
M_069,103.96890047724949,4494.236940901236,1
M_004,99.60004032218406,3253.842737793737,0
M_016,83.1501721904562,4371.133620691758,0
M_024,54.05443223911588,0.9419977829094872,0
M_080,55.22860924304978,845.4053517799625,0
M_002,109.66902614390534,1948.7969371324605,0
M_092,119.31038609254529,1897.514516873593,0
M_032,97.32365800307281,1133.6519146175533,0
M_091,81.2170814907225,1908.0596993360004,0
M_084,95.33015503813354,644.2435600012741,0
M_024,91.60771014599817,2063.80564633013,0
M_012,76.85285822839353,4011.771645796321,0
M_050,54.593830120180904,2395.350315516756,0
M_035,107.50590631852086,90.00044472607493,0
M_033,76.02834704671072,2107.2202078962373,0
M_033,107.31499503499656,135.8750804542208,0
M_061,67.67561247818676,4831.217053533991,0
M_051,50.072063589194336,637.2697971143448,0
M_043,61.125679829372956,3538.4416316530937,0
M_012,82.7977591738009,4863.881614460429,0
M_067,116.10125444704809,4130.195258332859,1
M_065,57.15355337856033,3496.5768756310185,0
M_033,109.79468421230962,4197.304547503834,1
M_040,86.89168673483034,4908.993466303138,0
M_074,107.81445360599275,3106.722486267648,1
M_043,70.88621016929949,2795.9240341466325,0
M_044,108.79630152707304,3141.190552316407,1
M_029,104.09759460117631,2663.379433807775,0
M_013,66.10375781220037,3175.445529548594,0
M_012,59.19345884865646,2249.211039862796,0
M_095,110.76380257726049,1092.2159144165355,0
M_046,117.42656574080924,601.2361325583781,0
M_002,52.191161962326134,341.70467766130196,0
M_035,101.18890468815799,1316.5789187660005,0
M_087,113.6667157663473,230.61782167866917,0
M_081,110.0152064464749,2835.853899596928,0
M_090,117.5164330589146,1419.1422351176013,0
M_008,103.20658549066681,4122.674040435161,1
M_093,80.96091336666372,371.2043649419322,0
M_026,71.83663933465914,1131.7574717074297,0
M_074,72.45199183066892,3651.2307354507293,0
M_090,100.70958708298818,2994.041481917457,0
M_034,102.2085908421675,322.4563562458377,0
M_007,64.02514004840988,4386.197285811002,0
M_068,110.76859694433716,4386.308814130897,1
M_058,100.04468281415734,1652.0400193788691,0
M_075,89.39252004403679,1702.0292167478235,0
M_029,83.00727220717589,4945.14179175087,0
M_036,88.02629640529707,3130.880857965691,0
M_089,61.147201679548516,2656.5826028402957,0
M_021,64.25908744933919,4190.760917759622,0
M_036,56.38151432843342,1426.4516917865822,0
M_010,60.75606267127789,2145.9129669817844,0
M_073,81.75855442236978,1338.8833774416707,0
M_024,87.12480756097793,3945.804232943657,0
M_064,51.25033247348236,2866.74672817609,0
M_099,105.77584795048193,3294.1253507003526,1
M_049,70.59175813404346,1261.5362491970327,0
M_099,113.82852244719378,1101.1265068865755,0
M_036,117.72578845296444,2441.8731449146935,0
M_082,62.9821212273658,3687.828745464134,0
M_096,82.34681035359625,2626.1987876008006,0
M_024,50.08622846164981,163.22838772834302,0
M_023,91.88290855856988,4342.757531601444,0
M_062,92.511451378387,323.43446757565783,0
M_096,67.32779689223626,4779.122418603762,0
M_037,89.08888708082385,125.70979138636362,0
M_012,65.78780997106148,3472.252280653544,0
M_055,61.25778283547331,411.0353185589083,0
M_013,95.60636267615853,4553.3828971756975,0
M_023,72.81478247664523,2322.166181127714,0
M_089,91.31847572199356,687.618874085077,0
M_099,80.32727242801589,1704.078498949233,0
M_030,118.90459851820327,824.1233767338102,0
M_017,60.4706449867296,852.90955778545,0
M_062,82.52190176450671,4740.541600857211,0
M_084,97.63196384515277,2226.230561423941,0
M_089,77.68815587159781,3944.0113195267977,0
M_086,118.22898963094829,3198.027805888409,1
M_013,100.53213395488545,3382.1318116919615,1
M_059,95.98887002951452,658.4671923601926,0
M_019,102.99414873278563,1170.9222340774284,0
M_049,116.6854046627102,3933.7516757721846,1
M_012,113.54730570892481,4853.831032373915,1
M_061,100.69997156884884,1313.3782129932586,0
M_019,102.44131473708981,1357.8438237551993,0
M_076,60.214545182460185,2364.485664054524,0
M_009,57.1954683144866,4919.201564277189,0
M_071,89.9633151290915,1344.7947291323553,0
M_028,51.2857345858378,2034.8595481713194,0
M_078,83.7649467086114,4457.400078117534,0
M_095,64.7244705943208,14.605163106810037,0
